0         ,1        ,2             ,3
longitude ,latitude ,baro_altitude ,velocity
-91.7881  ,34.9842  ,10363.2       ,197.97
0.5988    ,52.9865  ,10965.18      ,206.84
-3.3433   ,46.43    ,11277.6       ,212.21
1.6244    ,53.0387  ,10972.8       ,205.79
-117.2664 ,32.8519  ,922.02        ,67.64
-74.1656  ,4.7238   ,2598.42       ,72.43
0.6697    ,44.5209  ,11887.2       ,214.26
8.6948    ,45.229   ,10668         ,211.48
-6.2492   ,53.4267  ,              ,7.72
-88.1978  ,30.3167  ,2476.5        ,130.84
113.6181  ,21.0687  ,9761.22       ,236.59
-88.713   ,28.3793  ,10972.8       ,213.66
-46.183   ,-21.1827 ,10972.8       ,242.44
-1.9775   ,54.2584  ,5410.2        ,203.44
144.6586  ,-37.5776 ,13716         ,241.71
-84.5042  ,39.3587  ,121.92        ,31.08
2.1444    ,49.1086  ,10668         ,203.4
-117.4521 ,33.9536  ,1752.6        ,124.05
-119.0625 ,34.208   ,121.92        ,37.04
-117.4824 ,33.2957  ,1463.04       ,61.5
16.4524   ,47.9183  ,11277.6       ,287.38
-87.7089  ,38.2718  ,10248.9       ,239.43
-84.6155  ,30.5683  ,8252.46       ,249.86
          ,         ,              ,0.06
5.8722    ,49.7137  ,7315.2        ,204.47
-82.743   ,38.4193  ,10050.78      ,231.67
-80.0241  ,37.8501  ,11277.6       ,268.26
-9.0814   ,38.8832  ,601.98        ,78.16
7.6089    ,51.5145  ,              ,0
10.4412   ,48.5101  ,10972.8       ,199.77
-117.1297 ,32.8108  ,281.94        ,21.4
-81.112   ,29.2931  ,-53.34        ,36.12
7.3348    ,50.5594  ,7802.88       ,158.47
-5.5776   ,45.0746  ,11887.2       ,202.88
-2.1116   ,53.4326  ,845.82        ,67.65
1.4518    ,38.9054  ,266.7         ,75.47
-93.423   ,44.6122  ,868.68        ,47.1
-88.3462  ,41.2055  ,10050.78      ,211.64
-0.7007   ,51.7715  ,6134.1        ,176.02
-73.3942  ,40.9634  ,4617.72       ,206.71
-88.3864  ,43.0348  ,548.64        ,63.89
-101.6525 ,32.7621  ,1889.76       ,71.02
-83.2687  ,34.2205  ,11277.6       ,258.18
-89.88    ,32.0237  ,11582.4       ,190.23
-97.9022  ,30.4833  ,10660.38      ,278.56
-117.1398 ,32.8289  ,365.76        ,48.55
-78.9246  ,36.8248  ,12496.8       ,271.51
-118.5174 ,33.8913  ,975.36        ,135.69
-105.0588 ,39.4549  ,2438.4        ,53.65
-112.4241 ,38.6601  ,9761.22       ,210.9
-58.4938  ,-11.8683 ,7924.8        ,135.35
-88.1195  ,42.64    ,3352.8        ,185.2
-74.1492  ,40.5428  ,1432.56       ,134.11
-2.1373   ,49.8975  ,11887.2       ,205.76
-96.9526  ,36.7152  ,10363.2       ,174.95
-73.3208  ,41.4728  ,5181.6        ,201.66
-111.17   ,32.4238  ,906.78        ,74.37
14.1011   ,54.2986  ,9753.6        ,233.49
-103.0991 ,39.4063  ,10972.8       ,220.91
-0.1389   ,52.2693  ,2849.88       ,115.03
-87.3439  ,30.3361  ,7.62          ,66.38
-72.9726  ,43.6505  ,1272.54       ,82.44
-88.2104  ,36.1132  ,11269.98      ,283.15
-98.6824  ,39.2485  ,11582.4       ,190.83
126.6293  ,37.1596  ,1905          ,103.98
-93.1334  ,36.6947  ,9753.6        ,198.81
-81.7951  ,36.7093  ,10660.38      ,218.95
-1.751    ,52.5972  ,1600.2        ,113.18
-79.2149  ,36.3077  ,12192         ,197.19
-76.1556  ,41.6675  ,10873.74      ,204
-74.4155  ,40.138   ,579.12        ,48.38
-150.6122 ,61.19    ,480.06        ,88.56
13.5012   ,52.3636  ,              ,0
-6.2475   ,53.4272  ,              ,1.03
-95.6611  ,52.0404  ,9753.6        ,219.66
-107.0962 ,52.1214  ,10355.58      ,245.41
22.6875   ,46.2323  ,10668         ,288.31
-124.2562 ,40.0837  ,10668         ,273.74
-83.4241  ,40.965   ,13716         ,241.7
-97.6057  ,35.4056  ,396.24        ,56.08
-111.4279 ,32.9507  ,708.66        ,46.95
-122.9207 ,38.5864  ,2461.26       ,146.51
-111.3718 ,32.9642  ,708.66        ,54.11
22.9692   ,40.5267  ,              ,4.89
-111.5115 ,33.6771  ,2141.22       ,61.24
-88.4833  ,43.1201  ,10363.2       ,213.54
6.6424    ,46.5238  ,541.02        ,12.78
-75.3267  ,39.2463  ,1226.82       ,52.02
-82.2164  ,27.8223  ,701.04        ,52.63
-118.4316 ,33.5317  ,1615.44       ,82.6
99.338    ,14.088   ,8359.14       ,230.66
-87.6216  ,41.6818  ,701.04        ,89.07
-87.4942  ,38.0468  ,11422.38      ,179.05
-80.2395  ,26.0207  ,91.44         ,31.7
-73.5475  ,40.8878  ,9448.8        ,244.85
-97.604   ,35.4046  ,              ,5.14
-82.6882  ,29.3853  ,9052.56       ,229.07
1.922     ,51.6747  ,11582.4       ,198.08
1.8822    ,51.5743  ,6042.66       ,186.53
-86.6219  ,31.3629  ,10972.8       ,187.08
9.4169    ,49.481   ,6659.88       ,218.34
117.399   ,21.9301  ,9448.8        ,258.83
-104.6872 ,39.852   ,1699.26       ,78.71
-80.3553  ,25.9092  ,297.18        ,66.46
-121.6222 ,37.2002  ,1554.48       ,50.25
-117.6672 ,33.912   ,426.72        ,60.31
9.8237    ,47.9108  ,11277.6       ,267.43
-80.753   ,28.3098  ,3383.28       ,112.37
-85.707   ,41.1585  ,8511.54       ,182.46
-105.4397 ,55.7894  ,10972.8       ,233.78
-80.3469  ,48.2625  ,10668         ,255.06
-90.8566  ,34.3874  ,4206.24       ,162.36
-149.8141 ,61.2112  ,304.8         ,55.91
-81.1268  ,36.6145  ,7322.82       ,217.36
-80.5286  ,26.9305  ,822.96        ,48.45
-96.0623  ,41.2598  ,655.32        ,45.53
151.0087  ,-30.1464 ,11582.4       ,214.64
-94.9867  ,39.1642  ,2727.96       ,154.9
-100.6722 ,33.7203  ,9197.34       ,221.06
-155.9857 ,59.1798  ,9448.8        ,193.66
151.1412  ,-33.7576 ,1143          ,90.03
-76.379   ,38.8265  ,929.64        ,61.86
113.8978  ,22.1147  ,1653.54       ,121.17
-66.4642  ,28.6328  ,13716         ,244.08
-78.4886  ,39.3097  ,4320.54       ,199.54
-87.4162  ,39.6134  ,7932.42       ,177
-89.8378  ,32.7171  ,12504.42      ,270.12
-92.3362  ,31.4471  ,10972.8       ,194
-81.5725  ,26.704   ,6294.12       ,204.16
120.0096  ,24.0095  ,10668         ,263.82
80.2437   ,50.3633  ,11277.6       ,237.01
-93.2293  ,36.0245  ,10363.2       ,176.69
7.6332    ,47.801   ,487.68        ,50.93
116.6652  ,21.47    ,10058.4       ,255.83
90.1933   ,56.2966  ,10264.14      ,259.29
51.7475   ,25.8042  ,5234.94       ,171.13
-100.4244 ,37.3667  ,12496.8       ,212.45
-122.9407 ,45.5317  ,91.44         ,29.43
-90.1884  ,30.3565  ,1844.04       ,139.08
-86.5421  ,32.2328  ,10370.82      ,175.28
-96.2964  ,40.7723  ,9014.46       ,168.73
-105.7776 ,40.9527  ,7505.7        ,200.12
-95.9739  ,33.5401  ,6096          ,178.07
120.9832  ,21.8097  ,11277.6       ,253.68
-90.5319  ,14.5695  ,1417.32       ,66.72
-80.4536  ,26.8312  ,1623.06       ,52.69
-149.8346 ,61.2152  ,              ,5.92
-110.9986 ,32.0676  ,1234.44       ,85.17
52.1586   ,25.9742  ,5257.8        ,166.54
-73.868   ,39.5485  ,10050.78      ,271.13
51.6092   ,25.2605  ,              ,0.19
-96.3515  ,33.252   ,2613.66       ,122.55
74.8116   ,24.7347  ,9753.6        ,203.74
-2.2721   ,43.0845  ,11574.78      ,251.43
-83.8485  ,34.5216  ,10363.2       ,184.97
8.901     ,41.4176  ,10668         ,224.34
-84.8713  ,42.8544  ,9753.6        ,202.62
52.2701   ,25.2606  ,4008.12       ,153.53
-111.5743 ,39.6537  ,10972.8       ,238.35
-106.3136 ,35.4391  ,10972.8       ,177.54
122.325   ,12.6861  ,10363.2       ,239.05
-57.7691  ,-34.5184 ,7818.12       ,194.87
-113.1342 ,33.4398  ,9753.6        ,200.26
51.6083   ,25.2631  ,              ,2.31
-80.3793  ,32.9574  ,10668         ,257.29
-4.6606   ,48.3236  ,10668         ,264.7
-83.9268  ,33.2909  ,2453.64       ,134.58
-77.0124  ,39.7938  ,3901.44       ,138.75
-96.3536  ,33.7783  ,2103.12       ,86.47
-82.1566  ,36.1004  ,7894.32       ,132.2
48.3698   ,29.3536  ,10972.8       ,199.06
11.7657   ,52.1884  ,8694.42       ,191.05
2.3786    ,48.7231  ,              ,48.36
1.7467    ,43.7576  ,10972.8       ,237.63
-120.0398 ,46.414   ,1783.08       ,60.97
5.7336    ,50.4149  ,8572.5        ,227.01
-4.3589   ,52.0142  ,12496.8       ,235.83
0.8786    ,51.9932  ,7520.94       ,256.78
9.2242    ,44.9199  ,11582.4       ,213.32
-97.1128  ,33.4371  ,1874.52       ,154.64
7.5861    ,50.7516  ,2804.16       ,133.9
9.4052    ,48.7245  ,960.12        ,78.65
-102.7861 ,31.2415  ,11582.4       ,186.55
-118.0389 ,45.5033  ,10972.8       ,217.59
4.8742    ,46.4367  ,11582.4       ,224.23
11.9448   ,44.331   ,10058.4       ,223.87
-78.2755  ,28.5044  ,13716         ,231.5
-74.5775  ,39.4571  ,              ,6.69
-103.9369 ,36.7165  ,10058.4       ,301.86
7.2002    ,51.4015  ,1287.78       ,121.29
-74.369   ,40.7826  ,243.84        ,33.54
-77.7304  ,43.2431  ,731.52        ,116.82
-86.0175  ,31.9274  ,11887.2       ,229.34
-72.5363  ,43.4179  ,5791.2        ,158.69
-91.3028  ,30.7021  ,670.56        ,57.53
-125.1486 ,48.3117  ,11544.3       ,241.37
-87.8907  ,41.9658  ,152.4         ,75.11
-103.7434 ,37.3819  ,9989.82       ,193.26
2.4983    ,48.7451  ,457.2         ,66.38
-1.3531   ,46.5775  ,5562.6        ,176.84
-122.677  ,44.9158  ,4579.62       ,185.13
-3.0198   ,41.8571  ,9806.94       ,236.98
4.1671    ,47.1544  ,10363.2       ,209.19
4.3179    ,40.297   ,11582.4       ,223.81
-123.0138 ,45.6259  ,1059.18       ,36.97
16.9025   ,41.3032  ,1402.08       ,128.13
18.358    ,51.9812  ,11582.4       ,206.65
-85.3778  ,35.8734  ,12778.74      ,285.68
-81.8222  ,37.2778  ,12192         ,242.98
-116.2574 ,47.7438  ,12496.8       ,257.63
-99.0641  ,19.4392  ,              ,22.64
-112.3371 ,33.4542  ,502.92        ,57.11
-105.6565 ,37.3284  ,11582.4       ,172.74
-85.9624  ,31.8544  ,243.84        ,42.8
-149.6193 ,61.2573  ,1181.1        ,59.16
-87.2991  ,43.3302  ,7010.4        ,181.8
-95.98    ,36.0601  ,297.18        ,43.55
3.6968    ,45.3911  ,10050.78      ,197.37
-115.1636 ,36.0771  ,              ,7.2
2.6203    ,48.7674  ,960.12        ,76.25
-76.6638  ,39.1657  ,-15.24        ,59.27
-76.6534  ,37.9434  ,11277.6       ,250.83
2.3513    ,48.7245  ,30.48         ,1.29
-104.8928 ,40.1879  ,1988.82       ,46.7
5.2226    ,60.2867  ,              ,5.66
2.6862    ,48.6499  ,2484.12       ,138.14
6.8575    ,43.3782  ,2026.92       ,132.29
-82.2146  ,35.1715  ,10668         ,263.4
10.3725   ,47.2157  ,11277.6       ,239
-0.1988   ,39.7529  ,11285.22      ,225.71
5.2247    ,47.5334  ,8839.2        ,183.26
2.1677    ,41.4972  ,3718.56       ,148.04
-2.8518   ,42.3233  ,11582.4       ,239.74
17.9261   ,59.6474  ,              ,0.06
1.3819    ,44.1885  ,11582.4       ,230.44
13.2462   ,48.6473  ,10363.2       ,211.41
-97.7109  ,33.0949  ,739.14        ,82.95
8.669     ,49.4996  ,11582.4       ,197.24
-79.6153  ,43.6748  ,144.78        ,9.77
-117.1005 ,32.7983  ,365.76        ,43.95
49.83     ,55.3951  ,10972.8       ,211.69
-88.3753  ,31.0116  ,10370.82      ,291.75
-4.766    ,37.1026  ,8656.32       ,198.27
-111.7985 ,33.1393  ,1615.44       ,52.53
-92.2822  ,34.8359  ,10972.8       ,182.74
-121.4895 ,37.7877  ,1005.84       ,48.37
100.5107  ,6.5606   ,10050.78      ,226.94
-1.4915   ,46.4652  ,11582.4       ,250.84
-42.1246  ,-21.6361 ,4876.8        ,113.22
-81.111   ,32.0089  ,38.1          ,59.71
-122.1948 ,47.0186  ,4991.1        ,162.4
-92.2095  ,29.6871  ,8229.6        ,174.62
-82.1358  ,31.4286  ,11894.82      ,234.69
-86.4097  ,35.9947  ,11285.22      ,262.19
-85.1215  ,43.9345  ,10652.76      ,226.07
-85.6081  ,42.1406  ,8519.16       ,246.44
-81.7604  ,30.6253  ,7612.38       ,121.71
-81.9284  ,31.0903  ,12192         ,198.93
-74.6426  ,40.1358  ,723.9         ,51.37
-117.371  ,34.1255  ,2194.56       ,73.51
119.2137  ,23.3803  ,10058.4       ,263.71
-88.7458  ,37.2182  ,10668         ,284.28
-121.988  ,44.9826  ,11887.2       ,223.25
-95.1475  ,38.8798  ,1645.92       ,68.85
-80.181   ,25.935   ,335.28        ,19.1
-114.449  ,35.9678  ,10370.82      ,209.47
-113.9258 ,33.6196  ,9753.6        ,174.48
-97.8149  ,31.5235  ,6149.34       ,183.77
-95.0135  ,29.5816  ,3086.1        ,157.64
-103.1448 ,38.0688  ,9448.8        ,282.62
-122.3047 ,47.4454  ,              ,0
-123.2438 ,49.3109  ,304.8         ,63.67
-76.6971  ,39.0762  ,2065.02       ,150.31
-85.6621  ,38.6182  ,4198.62       ,210.02
-79.3084  ,37.7551  ,10347.96      ,209.05
-105.2837 ,46.3275  ,10668         ,216.12
-121.8178 ,45.2136  ,5486.4        ,217.25
-71.0197  ,42.3343  ,129.54        ,70.51
-82.3356  ,32.0027  ,10668         ,236.6
-58.5784  ,-33.9274 ,1333.5        ,65.85
-122.9628 ,44.7713  ,754.38        ,63.5
-84.8416  ,35.1973  ,8534.4        ,160.73
-94.6303  ,38.466   ,11582.4       ,205.79
26.3551   ,36.4448  ,12496.8       ,239.31
-72.3483  ,41.043   ,5128.26       ,181.55
-89.6201  ,29.003   ,10363.2       ,202.34
-73.9379  ,6.3201   ,10675.62      ,244.38
-112.3734 ,33.4253  ,              ,10.29
-124.7202 ,40.6553  ,10972.8       ,236.77
77.7168   ,13.1921  ,              ,7.46
-81.1604  ,35.47    ,495.3         ,48.94
-80.7247  ,27.7548  ,1272.54       ,76.07
20.6542   ,45.8547  ,815.34        ,57.12
-96.9858  ,36.4773  ,1767.84       ,40.49
-0.2344   ,48.0331  ,7924.8        ,204.33
-112.003  ,33.4372  ,              ,0.9
17.195    ,46.5867  ,11277.6       ,220.72
-90.5138  ,42.8342  ,9441.18       ,304.88
-121.9749 ,46.9702  ,10668         ,211.9
-91.0179  ,39.9226  ,10972.8       ,187.1
-94.8979  ,34.8078  ,10972.8       ,215.84
-87.3772  ,36.6577  ,11277.6       ,278.13
-87.6139  ,34.4018  ,10363.2       ,177.33
-116.8964 ,32.8524  ,1173.48       ,40.07
-122.0458 ,37.5463  ,701.04        ,51.45
-107.9822 ,36.2313  ,11582.4       ,187
-66.8671  ,19.4449  ,10363.2       ,228.69
13.1509   ,51.8792  ,11574.78      ,194.45
-67.9847  ,19.8663  ,5768.34       ,211.39
5.9841    ,39.2265  ,10668         ,243.24
-118.429  ,33.9722  ,952.5         ,79.78
14.7507   ,57.4157  ,11582.4       ,221.45
-3.569    ,40.4741  ,              ,8.75
-83.2516  ,42.0753  ,7482.84       ,246.55
-82.2907  ,27.3078  ,114.3         ,43.81
-95.7766  ,41.2719  ,457.2         ,41.38
-96.4299  ,33.3877  ,1158.24       ,101.84
-118.4969 ,34.2812  ,647.7         ,75.76
-121.5801 ,37.1686  ,8839.2        ,207.66
-108.2225 ,38.3795  ,11277.6       ,273.56
-121.6573 ,37.6927  ,762           ,43.29
151.6549  ,-26.6664 ,9128.76       ,208.32
-77.4379  ,38.8297  ,632.46        ,80.79
149.3139  ,-32.8711 ,10058.4       ,248.7
-117.5954 ,34.3195  ,11894.82      ,258.21
-82.4559  ,27.9088  ,-91.44        ,40.38
-81.0579  ,28.9328  ,525.78        ,56.17
-118.4454 ,40.1433  ,11689.08      ,215.41
-77.0521  ,37.6159  ,883.92        ,91.43
14.9661   ,53.2598  ,12192         ,201.83
-103.8538 ,35.1749  ,9761.22       ,173.5
-95.1168  ,33.2866  ,10142.22      ,288.95
-117.1532 ,32.7796  ,1150.62       ,60.05
153.5115  ,-28.1729 ,152.4         ,32.29
-75.7793  ,40.4866  ,6697.98       ,162.2
-121.7374 ,37.7498  ,4701.54       ,205.54
-80.8575  ,28.4384  ,693.42        ,49.85
-83.8739  ,31.3576  ,9761.22       ,213.39
-81.6518  ,35.4858  ,1036.32       ,58.64
-101.9146 ,36.8243  ,10058.4       ,302.22
-77.3563  ,38.9529  ,1173.48       ,119.87
-65.672   ,18.503   ,3017.52       ,174.21
-105.6041 ,36.4973  ,11277.6       ,296.5
-104.1822 ,38.203   ,2590.8        ,54.55
-87.1847  ,30.4429  ,129.54        ,38.89
-82.3085  ,30.2346  ,1280.16       ,52.69
-120.2696 ,35.7558  ,7620          ,165.33
-75.8403  ,37.5579  ,3451.86       ,154.67
-77.1481  ,35.2028  ,12192         ,239.21
-121.6838 ,38.9736  ,10203.18      ,229.72
-122.3038 ,47.3219  ,1493.52       ,123.81
-123.0572 ,45.3135  ,822.96        ,35.47
-78.482   ,41.3997  ,9448.8        ,170.28
-89.9544  ,39.6656  ,10668         ,269.97
-4.8087   ,38.7854  ,10972.8       ,241.76
-81.4884  ,30.1612  ,838.2         ,53.57
-113.6993 ,32.9026  ,11887.2       ,287.27
-80.8237  ,28.624   ,2286          ,66.22
-89.047   ,37.7761  ,10972.8       ,183.17
-80.3541  ,27.4804  ,152.4         ,35.56
-110.1297 ,39.3511  ,10309.86      ,255.88
-95.885   ,33.6077  ,3954.78       ,177.16
-7.5011   ,32.0921  ,4511.04       ,151.87
8.5612    ,47.4548  ,342.9         ,0
3.0379    ,41.4692  ,10370.82      ,223.65
-76.6666  ,41.7428  ,5806.44       ,179.51
-121.1987 ,38.1598  ,792.48        ,63.02
-102.5898 ,32.2119  ,10363.2       ,178.54
-84.5568  ,33.6254  ,5699.76       ,103.98
-96.5786  ,41.0977  ,10363.2       ,209.1
-113.6876 ,28.9697  ,11894.82      ,239.71
-81.9375  ,31.3791  ,11277.6       ,206.18
-86.6729  ,36.6823  ,2659.38       ,89.47
-96.3871  ,30.6274  ,5242.56       ,199.1
-121.361  ,47.8651  ,5158.74       ,158.13
-94.981   ,29.5751  ,3055.62       ,253.65
-80.5394  ,27.5033  ,1447.8        ,133.29
14.1837   ,51.5488  ,10888.98      ,203.64
6.7872    ,52.0141  ,11277.6       ,245.52
-79.6339  ,43.6856  ,              ,12.86
-111.1446 ,30.1927  ,12192         ,205.06
153.1628  ,-28.4303 ,7505.7        ,221.99
-75.6207  ,39.5254  ,685.8         ,51.1
-149.9849 ,61.1712  ,              ,10.8
-116.1338 ,33.3941  ,6926.58       ,177.28
-116.0447 ,35.1156  ,8054.34       ,215.91
-87.7749  ,30.8379  ,1851.66       ,46.02
-99.7238  ,31.1509  ,12192         ,177.69
-85.1367  ,36.4387  ,10363.2       ,203.4
7.0862    ,51.0259  ,1981.2        ,114.35
173.6874  ,-42.1398 ,6400.8        ,134.99
-111.4184 ,32.951   ,792.48        ,51.25
-75.4509  ,40.726   ,3954.78       ,188.39
-77.5725  ,36.082   ,10058.4       ,254.52
-110.7794 ,37.2469  ,11582.4       ,194.22
-121.4437 ,38.9174  ,1272.54       ,91.96
-114.5924 ,35.6684  ,2529.84       ,64.36
-120.2222 ,40.1221  ,9456.42       ,230.55
-3.5675   ,40.467   ,              ,3.34
-72.5916  ,41.3119  ,7010.4        ,235.85
-74.578   ,40.8039  ,891.54        ,122.59
-87.436   ,40.3832  ,10668         ,256.24
-117.2424 ,33.2517  ,1645.92       ,48.15
-117.1147 ,34.7322  ,9448.8        ,221.86
-91.4633  ,30.308   ,1531.62       ,85.89
-75.2947  ,44.8165  ,4213.86       ,174.68
-81.2787  ,29.3812  ,906.78        ,46.25
29.9518   ,39.185   ,9639.3        ,195.15
151.5333  ,-31.7931 ,10355.58      ,225.04
-74.4398  ,40.7914  ,335.28        ,53.71
11.93     ,52.7246  ,6888.48       ,245.18
8.4271    ,44.669   ,5692.14       ,185.77
-76.8347  ,36.9117  ,7315.2        ,120.09
-113.7482 ,33.5579  ,7924.8        ,128.34
-89.8836  ,40.2961  ,10363.2       ,247.54
-0.7743   ,50.745   ,6172.2        ,217.04
-82.0993  ,28.0626  ,10980.42      ,202.99
-97.0202  ,32.5098  ,982.98        ,46.72
4.7131    ,52.332   ,              ,9.26
14.7865   ,39.6377  ,8366.76       ,222.03
2.1155    ,48.7565  ,10668         ,220.85
146.8067  ,-36.3444 ,9448.8        ,226.97
-118.2716 ,37.7398  ,10363.2       ,223.41
-88.1875  ,31.1438  ,11277.6       ,282.38
-3.4693   ,49.9148  ,11582.4       ,239.63
-82.0704  ,31.3837  ,10363.2       ,237.74
-93.2384  ,44.8904  ,609.6         ,79.05
-80.2779  ,26.6904  ,838.2         ,81.34
-106.2424 ,39.8651  ,10363.2       ,203.22
-106.7672 ,38.9276  ,10203.18      ,268.07
4.4916    ,50.8961  ,              ,4.37
-106.4055 ,42.9162  ,1828.8        ,37.89
-91.2157  ,35.0377  ,9128.76       ,200.31
-82.0067  ,27.418   ,670.56        ,48.89
0.6162    ,44.6657  ,11582.4       ,223.74
4.7684    ,52.3106  ,              ,0.51
-94.659   ,40.0514  ,12496.8       ,269.95
18.0939   ,49.0127  ,11871.96      ,251.7
-118.7701 ,35.1962  ,9403.08       ,255.19
-50.5461  ,-26.131  ,11582.4       ,230
-80.3717  ,25.7837  ,251.46        ,78.33
-78.7562  ,27.6848  ,10088.88      ,234.5
151.1825  ,-33.9379 ,              ,9.77
5.7978    ,44.5527  ,11285.22      ,228.81
-121.8269 ,39.729   ,1028.7        ,31.18
6.7368    ,49.6747  ,11285.22      ,248.54
-97.6059  ,35.4417  ,617.22        ,48.87
-78.7614  ,39.2035  ,6591.3        ,232.84
11.4602   ,43.1806  ,9144          ,212.18
1.9194    ,39.5482  ,6187.44       ,200.65
-111.9794 ,40.8289  ,1356.36       ,78.48
-86.6681  ,36.5394  ,5486.4        ,82.97
24.3253   ,41.1409  ,12496.8       ,241.96
-104.5055 ,39.8072  ,1889.76       ,46.37
-91.2179  ,33.0698  ,12054.84      ,167.35
13.1785   ,48.9216  ,10668         ,266.4
-123.1748 ,49.1969  ,              ,0
-121.833  ,48.458   ,6705.6        ,194.6
-81.8023  ,31.4549  ,10972.8       ,230.31
-76.0603  ,39.673   ,10363.2       ,198.93
-90.7698  ,39.3406  ,1455.42       ,73.95
-121.2873 ,49.5677  ,7307.58       ,149.23
-79.8739  ,33.0754  ,10972.8       ,212.88
-59.835   ,51.128   ,12192         ,224.28
-150.9125 ,61.0678  ,434.34        ,49.4
51.5995   ,25.2735  ,              ,10.29
-68.2206  ,48.4589  ,12192         ,232.94
-117.2462 ,33.159   ,4206.24       ,106.02
51.6476   ,25.2082  ,251.46        ,77.09
1.2735    ,52.5687  ,10744.2       ,244.66
-11.9145  ,52.7789  ,10363.2       ,242.17
-120.5631 ,36.569   ,11277.6       ,229.62
-75.8218  ,44.227   ,12192         ,240.6
-81.3443  ,29.4618  ,274.32        ,47.62
42.9997   ,57.5769  ,10355.58      ,263.91
15.2321   ,58.9587  ,10675.62      ,246.15
11.9753   ,55.7872  ,3429          ,187.79
-74.2238  ,48.2635  ,11582.4       ,242.46
77.0938   ,28.5605  ,              ,8.23
-96.2693  ,37.058   ,3048          ,77.18
-123.1789 ,49.1996  ,              ,2.83
140.723   ,34.9777  ,5684.52       ,158.93
-54.6736  ,-14.4747 ,10668         ,257.31
-74.6157  ,40.6241  ,1805.94       ,133.88
-93.3616  ,42.9722  ,701.04        ,53.36
48.0428   ,56.0999  ,10050.78      ,237.82
33.7907   ,41.9482  ,10363.2       ,237.48
-6.3545   ,53.5002  ,2590.8        ,151.06
-94.4105  ,32.4136  ,4815.84       ,133.27
34.6192   ,33.9846  ,4076.7        ,189.23
28.754    ,43.7617  ,10668         ,280.17
-85.6745  ,36.3816  ,6355.08       ,235.12
-65.8784  ,52.508   ,11582.4       ,230.29
-122.3625 ,48.4562  ,975.36        ,69.63
-86.5436  ,42.7061  ,6019.8        ,196.75
-81.4278  ,29.3075  ,1021.08       ,32.05
-84.8014  ,33.9951  ,7315.2        ,116.81
-73.6642  ,45.538   ,495.3         ,78.25
-73.8445  ,40.8171  ,220.98        ,63.37
-117.6944 ,45.7588  ,13106.4       ,202.55
126.508   ,37.4076  ,358.14        ,62.8
4.0533    ,52.6509  ,10363.2       ,220.58
-76.8446  ,36.0745  ,6705.6        ,175.78
-92.3362  ,30.545   ,1592.58       ,56.15
174.1226  ,-40.1764 ,11285.22      ,224.99
25.4588   ,37.1366  ,11887.2       ,258.55
-115.1546 ,36.081   ,              ,8.75
77.7862   ,8.9685   ,10668         ,226
14.3639   ,35.949   ,777.24        ,92.03
-95.5804  ,33.5286  ,7467.6        ,176.85
-90.2457  ,30.0024  ,              ,6.94
-15.5795  ,30.296   ,10965.18      ,231.59
-8.0019   ,56.197   ,10363.2       ,230.16
-113.954  ,36.0661  ,1463.04       ,62.32
-94.6356  ,33.4501  ,2827.02       ,88.32
-97.1763  ,33.2775  ,10668         ,217.62
-5.3604   ,45.2679  ,11582.4       ,246.92
-122.3399 ,37.6068  ,480.06        ,84.69
6.9354    ,50.5552  ,              ,191.51
-78.551   ,29.8966  ,10058.4       ,234.63
-98.7113  ,29.4427  ,495.3         ,39.1
12.053    ,51.5131  ,3101.34       ,136.26
-6.6039   ,51.1018  ,10972.8       ,237.26
-2.3597   ,39.9872  ,11582.4       ,219.6
-79.2082  ,38.7144  ,10363.2       ,196.97
-2.2094   ,53.6813  ,4175.76       ,100.05
-86.4798  ,40.3459  ,7010.4        ,257.12
-96.2517  ,30.5011  ,3771.9        ,185.54
-81.3318  ,31.1588  ,11277.6       ,215.32
-111.0885 ,32.8414  ,3794.76       ,170.1
-119.6987 ,45.8748  ,10363.2       ,212.15
-116.3084 ,34.8831  ,9182.1        ,218.89
-111.8578 ,45.604   ,5090.16       ,184.85
-101.0146 ,39.5035  ,10660.38      ,262.65
-81.3907  ,30.4147  ,13716         ,200.92
-67.7057  ,18.2261  ,5143.5        ,215.6
-82.5568  ,34.8766  ,9441.18       ,201.48
-92.3471  ,37.4185  ,12192         ,200.56
-114.2256 ,35.2207  ,7924.8        ,209.15
15.4402   ,49.9855  ,11582.4       ,190.96
-102.3148 ,32.234   ,7338.06       ,113.74
10.2376   ,47.9881  ,              ,39.1
-123.2075 ,49.1901  ,              ,2.57
6.4913    ,43.0235  ,11582.4       ,224.55
-111.4541 ,33.1878  ,1607.82       ,59.22
-77.946   ,35.521   ,10668         ,232.05
-84.9681  ,39.0533  ,3253.74       ,138.66
-80.4225  ,27.9207  ,1112.52       ,54.31
-78.8186  ,36.7148  ,7635.24       ,220.84
-104.8889 ,40.532   ,2278.38       ,50.6
-96.9518  ,37.1775  ,11277.6       ,286.03
-82.7854  ,36.0961  ,9753.6        ,190.96
-83.7712  ,39.7317  ,853.44        ,111.73
-98.2442  ,49.2674  ,11582.4       ,256
-114.0499 ,33.6305  ,10629.9       ,190.41
0.692     ,51.7168  ,11582.4       ,200.38
0.8251    ,53.1593  ,10965.18      ,194.2
-82.8623  ,26.399   ,13106.4       ,199.24
-83.2697  ,29.3108  ,11887.2       ,291.5
-123.4021 ,38.66    ,7924.8        ,233.98
